urn:cts:mid:catullus.015:1	Commendo tibi me ac meos amores,
urn:cts:mid:catullus.015:2	Aureli. veniam peto pudentem,
urn:cts:mid:catullus.015:3	ut, si quicquam animo tuo cupisti,
urn:cts:mid:catullus.015:4	quod castum expeteres et integellum,
urn:cts:mid:catullus.015:5	conserves puerum mihi pudice,
urn:cts:mid:catullus.015:6	non dico a populo—nihil veremur
urn:cts:mid:catullus.015:7	istos, qui in platea modo huc modo illuc
urn:cts:mid:catullus.015:8	in re praetereunt sua occupati—
urn:cts:mid:catullus.015:9	verum a te metuo tuoque pene
urn:cts:mid:catullus.015:10	infesto pueris bonis malisque.
urn:cts:mid:catullus.015:11	quem tu qua lubet, ut lubet moveto
urn:cts:mid:catullus.015:12	quantum vis, ubi erit foris paratum:
urn:cts:mid:catullus.015:13	hunc unum excipio, ut puto, pudenter.
urn:cts:mid:catullus.015:14	quod si te mala mens furorque vecors
urn:cts:mid:catullus.015:15	in tantam impulerit, sceleste, culpam,
urn:cts:mid:catullus.015:16	ut nostrum insidiis caput lacessas.
urn:cts:mid:catullus.015:17	a tum te miserum malique fati!
urn:cts:mid:catullus.015:18	quem attractis pedibus patente porta
urn:cts:mid:catullus.015:19	percurrent raphanique mugilesque.
